url,name,phones,emails,general_director,type_of_company,registration_date_datetime,registration_date_timestamp,founders,inn,ogrn,kpp,okpo,okato,oktmo,okogu,postal_code,address
baumech-msk.ru,None,+74092692154&+74092690154&+74092690147&+74018763346&+74951826842&+74092692147,team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bayram.market,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
baza-riviera.ru,None,+71792992244&+79283379009&+79620290009&+72307692307,sales@baza-riviera.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bel-kuzov.ru,None,+74722505009&+74732324225,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
benetti-aura.ru,None,+74952324141,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bcrpremium.ru,None,None,xxx@xxx.xx,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bb774.ru,None,+79087070705&+71792984335,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bh87wij35.ukit.me,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bestune.kz,None,+77083455555&+71792996014,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
balashov.autodealerr.ru,ИП Вавилин Анатолий Дмитриевич,+79959334286,64region@autodealerr.ru,Вавилин Анатолий Дмитриевич,INDIVIDUAL,2011-02-15,1297728000,None,526318940733,311526304600011,None,0175492506,22228816095,22628416536,4210015,606516,"Нижегородская обл, Городецкий р-н, деревня Черново (Зиняковский с/с)"
belgaz.by,None,None,mail@mail.com&sales@qmedia.by&info@belgaz.by,None,None,None,None,None,None,None,None,None,None,None,None,None,None
baltautotrade.ru,"ООО ""БАТ-М""",+74954788888,info@baltautotrade.ru,Алиев Низами Корхмазович,LEGAL,2002-03-22,1016755200,None,7714255600,1037700227014,770401001,58447036,45286552000,45374000000,4210014,121099,"г Москва, 2-й Смоленский пер, д 1/4"
bit38.ru,None,+73952902890&+79148990414,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bitavto116.ru,None,+79393888828,info@bitavto116.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bikepost34.ru,None,+78446340417&+71792978358&+79375341111&+79275100300&+79834726905,vladimirmoto34@yandex.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
blagoveshchensk.cars-diagnostic.ru,None,+79630078579,autofit75@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bitcarich.ru,None,+79647770050,bitcarich@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
block-rosko-nissan.ru,None,+74932939595,info_nissan@block-rosko.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
blik-auto.ru,None,+79788154477,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
block-rosko.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bm-start.ru,None,+74993224555,info@bm-start.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bike-43.ru,None,+79536992848&+78332492393,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
azimut-cars.ru,"ООО ""АВТО КОНТ""",+74953202672,None,Гладченко Алексей Юрьевич,LEGAL,2022-02-09,1644364800,None,9725073740,1227700058574,772501001,72023449,45296559000,45914000000,4210011,115280,"г Москва, ул Ленинская Слобода, д 26, помещ I офис 8"
bibisale.ru,None,+71792985914&+79290090970&+74092690154&+74092690147&+71792985789&+74092692154&+74092692147,team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
batareyka25.ru,"ООО ""СПАРК ДВ""",+79502949989&+78002506404&+71792996527&+76453255197&+77870991967&+79089880461&+71792996150,xb0@mail.ru&batareyka25rus@gmail.com,Барбашов Александр Сергеевич,LEGAL,2017-08-15,1502755200,None,2536305311,1172536030281,254001001,19190227,05401376000,05701000001,4210014,690003,"690003, Приморский край, Г.О. ВЛАДИВОСТОКСКИЙ, Г ВЛАДИВОСТОК, УЛ СТАНЮКОВИЧА, Д. 3, ОФИС 28"
bez-krishi.ru,None,+78600352686&+76477089301&+70777295203&+72506469968&+73048760745&+70763651081&+74042225589&+72344873257&+79212425213&+79581351252&+73061657072&+71792973722&+75009165916,bez-krishi@ya.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bazismotors-exeed.ru,"ООО ""БАЗИС-МОТОРС""",+73452575779&+73452575615,salon@bazis-motors.ru,Беляев Александр Владимирович,LEGAL,2010-10-01,1285891200,None,7202212071,1107232033963,720301001,67810033,71401000000,71701000001,4210014,625007,"г Тюмень, ул Валерии Гнаровской, д 14"
bmt102.vk.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
belgorod-hyundai.ru,"ООО ""МЦ БЕЛОГОРЬЕ""",+74722333377,infosever@hyundai-ringauto.ru,Рябуха Сергей Алексеевич,LEGAL,2009-12-14,1260748800,None,3123206776,1093123017998,312301001,62638405,14401365000,14701000001,4210014,308023,"г Белгород, ул Студенческая, д 1У"
bmw-atlas.ru,None,+76087225290&+78612015000&+78622270727,sochi@bmw-atlas.ru&krasnodar@bmw-atlas.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-abperm.ru,None,+73422545555,reception@bmw-abperm.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-baltauto.calltouch-lp.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
berriauto.ru,"ООО ""ПИЛОТ М""",+78633202864,None,Аббасов Тимур Раминович,LEGAL,2021-09-30,1632960000,None,7720854908,1217700461802,772001001,50807340,45263555000,45302000000,4210014,111538,"г Москва, ул Вешняковская, д 43, офис 1"
bells-auto.ru,"ООО ""ЮРАЛ ТРЭЙД""",+73433856126,None,Юров Андрей Владимирович,LEGAL,2017-03-21,1490054400,None,6685129317,1176658028140,665801001,10832291,65401364000,65701000001,4210014,620043,"г Екатеринбург, ул Черкасская, стр 3"
bmw-avtodom.ru,None,+78125005000&+78636584884&+70676142119&+74955005000&+75628922525,Reception.MKAD@bmw-avtodom.ru&Reception.Vernadskiy@bmw-avtodom.ru&Reception.Zorge@bmw-avtodom.ru&Reception.Shmit@bmw-avtodom.ru&Reception.SPb@bmw-avtodom.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-i-avtodom.ru,None,+78125005000&+78636584884&+70676142119&+74955005000&+75628922525,Reception.MKAD@bmw-avtodom.ru&Reception.Vernadskiy@bmw-avtodom.ru&Reception.Zorge@bmw-avtodom.ru&Reception.Shmit@bmw-avtodom.ru&Reception.SPb@bmw-avtodom.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-borishof-sever.ru,None,+74957451111&+74957851160,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-avtodel.ru,None,+79898388911&+79998008090&+79991111111&+78917728580&+75247829110&+79788353835&+79999008090&+79782124443&+71111111111,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-mkad.ru,None,+78125005000&+78636584884&+70676142119&+74955005000&+75628922525,Reception.MKAD@bmw-avtodom.ru&Reception.Vernadskiy@bmw-avtodom.ru&Reception.Zorge@bmw-avtodom.ru&Reception.Shmit@bmw-avtodom.ru&Reception.SPb@bmw-avtodom.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-rolf-himki.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-primeauto.ru,None,+73519583650&+73519547555,client@bmw-primeauto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-nikamotors.ru,None,+78617308550&+77143192550,info@bmw-nikamotors.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw.gtk-leasing-avto.ru,None,+71111111111,mail@gtk-leasing.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-zorge17.ru,None,+78125005000&+78636584884&+70676142119&+74955005000&+77906126244&+75628922525,Reception.MKAD@bmw-avtodom.ru&Reception.Vernadskiy@bmw-avtodom.ru&Reception.Zorge@bmw-avtodom.ru&Reception.Shmit@bmw-avtodom.ru&Reception.SPb@bmw-avtodom.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bogemia-nsk.ru,None,+73833120720,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bogemia-smr.ru,None,+78462151776,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bogemia-vrn.ru,None,+74732021007,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bm-surgut.ru,"ООО ""БРЕНД СЕРВИС""",+73462771101,None,Братусь Наталья Анатольевна,LEGAL,2015-03-02,1425254400,None,8602254906,1158602001843,860201001,14072210,71136000000,71876000001,4210014,628415,"Ханты-Мансийский Автономный округ - Югра, г Сургут, Югорский тракт, д 1, кв 1"
bolivar-haval.ru,None,+78005115986&+78452493010,info@haval-saratov.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmstuning.ru,None,+79130131282&+74092690154&+71792983726&+74092690147&+74092692154&+71792983698&+74092692147,services@bmstuning.ru&team@tilda.cc&tuning@bmsteam.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
borauto-kia.ru,None,+74732000888&+74951168692,boravto@bor-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
boravto-servis-krasnozavodskaja-ulitsa.clients.site,None,+74742545629&+79204090814&+71792977129,boravto@bor-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
borishof-infiniti.ru,None,+78495035702&+74957451999&+77949727794,info.infiniti@borishof.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
boxgadget.ru,None,+71792993615&+79189709797&+79883794445&+71792993697,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bratsk-agatauto.faw-motors.ru,None,+73953350444,reception@bratsk.agatauto.ru&stepanova@bratsk.agatauto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
brest.nissan-global.by,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bratsk.agatauto-nissan.ru,None,+73953350333,reception@bratsk.agatauto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
brn.ladacenter.ru,None,+78007005232&+73852595109&+73852595394,brn@bipek.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
brzmoto.ru,None,+74999386866&+79258690454&+79909387131,info@brz-moto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
buggyvrn.ru,None,+79951266143,xa079951266143@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
br22otogrev.ru,None,+79293912726&+74092690154&+74092690147&+74092692154&+74092692147,team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
avtosto-voronezh.ru,"ООО ""ПИЛОТ М""",+74732000184,None,Аббасов Тимур Раминович,LEGAL,2021-09-30,1632960000,None,7720854908,1217700461802,772001001,50807340,45263555000,45302000000,4210014,111538,"г Москва, ул Вешняковская, д 43, офис 1"
buransnab.ru,None,+79038211099&+79807064846&+79301156167&+79022223280&+79301163900&+79106624992,info@buransnab.ru&info@site.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
buran-variator.ru,None,+79108293738,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
buy-cars.moscow,None,+79259887066,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
burnauto.ru,None,+79167269248&+79175425769&+79169085932&+79037901655&+71792984854,tburnauto@yandex.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
buycardv.ru,None,+79143221010,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
buskomfort.com,None,+74705882352&+79497236763&+71764705882&+78039215686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
buycar123.ru,None,+79282810300&+71792984246,INFO@BUYCAR123.RU,None,None,None,None,None,None,None,None,None,None,None,None,None,None
borishof-geely-msk.ru,"ООО ""БОРИСХОФ ХОЛДИНГ""",+74952300110&+74958466249,None,Гераськин Тимофей Юрьевич,LEGAL,2007-06-26,1182816000,None,7714700709,5077746977930,771401001,81416484,45277598000,45348000000,4210014,123290,"г Москва, ул 2-я Магистральная, д 18 стр 1"
borishof-exeed.ru,"ООО ""БОРИСХОФ ХОЛДИНГ""",+79452223322,exeed@borishof.ru,Гераськин Тимофей Юрьевич,LEGAL,2007-06-26,1182816000,None,7714700709,5077746977930,771401001,81416484,45277598000,45348000000,4210014,123290,"г Москва, ул 2-я Магистральная, д 18 стр 1"
borishof-geely.ru,"ООО ""БОРИСХОФ ХОЛДИНГ""",+74952300110,None,Гераськин Тимофей Юрьевич,LEGAL,2007-06-26,1182816000,None,7714700709,5077746977930,771401001,81416484,45277598000,45348000000,4210014,123290,"г Москва, ул 2-я Магистральная, д 18 стр 1"
buy-auto-spb.ru,None,+78129545487&+79992192990&+71764705882&+78039215686&+79219545487&+74705882352,mail@polovinkin.pro&vasynikola@yandex.ru&email@mail.ru&ads@polovinkin.pro,None,None,None,None,None,None,None,None,None,None,None,None,None,None
buycarsbiz.turbo.site,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
buying-car.ru,None,+79625952191&+79646336887,info@buying-car.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bybit.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
borishof-genesis.ru,"ООО ""БОРИСХОФ ХОЛДИНГ""",+74952609589&+74951907059&+74952218400&+79112004921&+75681386141&+78123200020&+76193749999,hello@ismart.pro,Гераськин Тимофей Юрьевич,LEGAL,2007-06-26,1182816000,None,7714700709,5077746977930,771401001,81416484,45277598000,45348000000,4210014,123290,"г Москва, ул 2-я Магистральная, д 18 стр 1"
bsemoto.pro,None,+71907756813&+75490152239&+79678007211&+77741124305&+74468085106&+74999224334&+76150627615&+70024968789,bse@velocitygroup.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bum-car.ru,"ООО ""КОНТУР""",+73462511427,None,Гасанов Рамазан Рамазанович,LEGAL,2021-10-12,1633996800,None,6320060183,1216300047864,632001001,48069679,36440363000,36740000001,4210014,445047,"Самарская обл, г Тольятти, ул 40 лет Победы, д 14, офис 411-2"
buavtopiter.ru,"ООО ""АЦ ВЫСОТА""",+78125652489,None,Кулешова Елена,LEGAL,2021-04-28,1619568000,None,7842191937,1217800069420,781001001,90467919,40284000000,40377000000,4210014,196158,"г Санкт-Петербург, Московское шоссе, д 7 литера б"
bry.yar-avtomir.lada.ru,"ООО ""ЛЕГАТ""",+74832445162&+74832589589&+74832445376&+78007005232&+74852584074&+78482646000,info.lada.br@avtomir.ru&info.lada.yar@avtomir.ru&zakupki@vaz.ru,Григорьев Владимир Алексеевич,LEGAL,2007-09-24,1190592000,None,7730568529,1077760534114,771801001,83087984,45263564000,45305000000,4210014,107497,"г Москва, ул Иркутская, д 5/6 стр 1, помещ 321"
butovo-changanauto.ru,"ООО ""ААА АВТОРУСЬ МЫТИЩИ""",+78001002424&+78005005503&+78001000006&+74952762400,info@avtoruss.ru&info_but@avtoruss-changanauto.ru,Аверьянов Алексей Владимирович,LEGAL,2020-07-15,1594771200,None,5029256452,1205000057239,502901001,44810148,46446000000,46746000001,4210014,141006,"Московская обл, г Мытищи, Ярославское шоссе, влд 2В стр 1, помещ 8"
